lambda,qEXT,qSCA,qABS,eSQU,eSQUdev,eSQUQ1,eSQUQ3,eSQUavg,eSQUmin,eSQUmax
740.0,0.00058737208,0.00021941667999999994,0.0003679554,7.7132298,6.49445,1.93923,12.90809,7.7341,0.04366,27.65824
750.0,0.0005146321700000001,0.00019341887000000004,0.00032121330000000004,7.2346745,6.13769,1.75312,12.14057,7.24318,0.03903,26.5141
760.0,0.00045709946,0.00017193447999999998,0.00028516498,6.8365875,5.83776,1.61215,11.48834,6.83425,0.00052,26.8643
770.0,0.00040953304,0.0001538257199999999,0.0002557073200000001,6.4957738,5.57718,1.50094,10.92637,6.48459,0.02624,24.46937
780.0,0.00036917695,0.00013844607,0.00023073088,6.2023018,5.35213,1.3925,10.45582,6.18477,0.00376,22.064
790.0,0.00033460865,0.00012524651000000002,0.00020936214,5.9473861,5.15497,1.31035,10.04574,5.92564,0.00053,22.02641
800.0,0.00030488084,0.00011381400999999999,0.00019106683,5.7248737,4.97949,1.22937,9.68906,5.69992,0.00019,21.16249
810.0,0.00027927757000000003,0.00010384909000000001,0.00017542848000000002,5.5295314,4.82342,1.16925,9.35668,5.50181,0.00087,20.44522
820.0,0.00025717034,9.511182e-05,0.00016205851999999998,5.356683,4.68404,1.12378,9.06119,5.32716,0.001,19.70667
830.0,0.00023615265,8.736102e-05,0.00014879163,5.2017939,4.55786,1.08322,8.81076,5.17168,0.00435,19.31497
840.0,0.0002180039,8.050761999999997e-05,0.00013749628000000002,5.0637965,4.44541,1.0493,8.58482,5.03443,0.00141,18.82289
850.0,0.00020241941000000006,7.441291000000007e-05,0.0001280065,4.9402467,4.34609,1.01958,8.39792,4.91298,0.00016,17.76556
860.0,0.00018895179,6.897051e-05,0.00011998128,4.8292915,4.25696,0.9879,8.20433,4.80427,0.00062,17.21642
870.0,0.00017726886000000002,6.409477000000001e-05,0.00011317409,4.7296803,4.17396,0.95828,8.0376,4.70502,0.00026,16.68492
880.0,0.00016696645,5.9707339999999986e-05,0.00010725911,4.6392267,4.09736,0.93579,7.87302,4.6132,0.00025,16.32508
890.0,0.00015778778,5.574419e-05,0.00010204359,4.5561397,4.02787,0.91443,7.72141,4.52909,0.00063,16.08775
900.0,0.00015071045,5.2176993999999996e-05,9.8533456e-05,4.4805905,3.96538,0.89857,7.59575,4.45288,0.00042,16.11886
